OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,ItemsInCart,CustomerRating,TotalPrice,OrderDayOfWeek,OrderHour,IsWeekend,AvgItemValueInCart,CustomerOrderCount,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD001096,2023-02-15 15:00:00,C90879,4.0,89.304645887538,142 Main St,5.0,3.862221983180381,357.218583550152,2,15,0,71.44357382288275,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
ORD001097,2023-02-15 16:00:00,C74644,1.0,1186.077178752468,685 Main St,3.0,2.276279019474743,1186.077178752468,2,16,0,395.35774172501687,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
ORD001098,2023-02-15 17:00:00,C70279,2.0,334.7122605203778,961 Main St,4.0,2.333466552304785,669.4245210407556,2,17,0,167.35571187090923,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
ORD001099,2023-02-15 18:00:00,C63028,4.0,1154.7403468473517,377 Main St,4.0,3.955906383754144,4618.961387389407,2,18,0,1154.7374600037017,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
ORD001100,2023-02-15 19:00:00,C10126,1.0,1345.291515992778,937 Main St,7.0,3.016125322481386,1345.291515992778,2,19,0,192.1842277357858,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
ORD001101,2023-02-15 20:00:00,C62329,3.0,677.6178855328998,853 Main St,8.0,3.016125322481386,2032.8536565986992,2,20,0,254.1063894418506,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ORD001102,2023-02-15 21:00:00,C37632,3.0,826.5365859918074,229 Main St,5.0,3.245686711993381,2479.6097579754223,2,21,0,495.920959753165,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
ORD001103,2023-02-15 22:00:00,C75310,5.0,741.625919295598,449 Main St,7.0,3.151326844689656,3708.12959647799,2,22,0,529.7320427367947,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ORD001104,2023-02-15 23:00:00,C65176,2.0,614.3524970039863,805 Main St,3.0,3.016125322481386,1228.7049940079726,2,23,0,409.56696611277044,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
ORD001106,2023-02-16 01:00:00,C54327,2.0,1346.2035904714862,205 Main St,3.0,3.290998203486005,2692.4071809429724,3,1,0,897.4660687607616,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
ORD001107,2023-02-16 02:00:00,C78904,3.0,536.9337287302251,815 Main St,4.0,1.6220661916209038,1610.8011861906753,3,2,0,402.69928979944433,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
ORD001108,2023-02-16 03:00:00,C13797,5.0,941.851143321312,100 Main St,6.0,1.8251929489790504,4709.25571660656,3,3,0,784.8746446433523,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD001109,2023-02-16 04:00:00,C57882,4.0,1394.015965111503,856 Main St,5.0,2.8730236352825744,5576.063860446012,3,4,0,1115.210541668119,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
ORD001110,2023-02-16 05:00:00,C23718,5.0,1444.9848234649596,683 Main St,5.0,3.016125322481386,7224.924117324798,3,5,0,1444.9819335010927,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
ORD001111,2023-02-16 06:00:00,C44560,1.0,787.9906086119689,531 Main St,5.0,4.757181094467841,787.9906086119689,3,6,0,157.59780652678074,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ORD001112,2023-02-16 07:00:00,C86589,3.0,706.5959676622738,405 Main St,5.0,3.653994521507787,2119.7879029868213,3,7,0,423.9567326838989,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
ORD001113,2023-02-16 08:00:00,C32116,1.0,454.1067580963624,626 Main St,2.0,3.0245729982331926,454.1067580963624,3,8,0,227.05224378696226,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
ORD001114,2023-02-16 09:00:00,C46244,1.0,1440.3642161260946,152 Main St,5.0,2.002927910048099,1440.3642161260946,3,9,0,288.07226708068475,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
ORD001115,2023-02-16 10:00:00,C11645,2.0,257.08074148565765,619 Main St,7.0,3.6914718418229984,514.1614829713153,3,10,0,73.45153549370863,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
ORD001116,2023-02-16 11:00:00,C57523,3.0,890.7528852692012,429 Main St,2.0,4.928959023414029,2672.258655807604,3,11,0,1336.1226472905655,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
ORD001117,2023-02-16 12:00:00,C29256,1.0,459.6978879020264,657 Main St,6.0,3.016125322481386,459.6978879020264,3,12,0,76.61618695669281,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
ORD001118,2023-02-16 13:00:00,C63173,4.0,454.5620210043051,424 Main St,7.0,1.6485675155595816,1818.2480840172204,3,13,0,259.7493552176669,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
ORD001119,2023-02-16 14:00:00,C47430,1.0,637.2044516954733,213 Main St,5.0,1.4133623258167145,637.2044516954733,3,14,0,127.44063545782375,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ORD001120,2023-02-16 15:00:00,C49282,4.0,1498.249756932699,246 Main St,9.0,2.0770247303959257,5992.999027730796,3,15,0,665.8880409833763,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
ORD001121,2023-02-16 16:00:00,C73374,2.0,129.701144917742,265 Main St,4.0,3.277768076084974,259.402289835484,3,16,0,64.85041033284517,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD001122,2023-02-16 17:00:00,C78244,1.0,888.8856363951206,478 Main St,1.0,4.787221204365316,888.8856363951206,3,17,0,888.8767476276442,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ORD001123,2023-02-16 18:00:00,C21694,5.0,169.72962915115193,238 Main St,8.0,2.1966603322565867,848.6481457557596,3,18,0,106.08088561836294,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ORD001124,2023-02-16 19:00:00,C66264,2.0,274.0552034862525,728 Main St,8.0,2.2215646854864177,548.110406972505,3,19,0,68.51371522941909,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ORD001125,2023-02-16 20:00:00,C85060,4.0,687.366265570703,398 Main St,5.0,2.9247186364487696,2749.465062282812,3,20,0,549.8919126727371,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
ORD001126,2023-02-16 21:00:00,C67545,2.0,790.1671904523399,375 Main St,8.0,4.674169340396755,1580.3343809046798,3,21,0,197.54155068614662,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
ORD001127,2023-02-16 22:00:00,C49224,1.0,425.2489921285598,888 Main St,5.0,3.016125322481386,425.2489921285598,3,22,0,85.0496283264553,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
ORD001128,2023-02-16 23:00:00,C23224,3.0,508.8628397679034,949 Main St,3.0,3.016125322481386,1526.5885193037102,3,23,0,508.8611435640915,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
ORD001129,2023-02-17 00:00:00,C50738,3.0,176.10217937110292,924 Main St,9.0,1.6525236599270854,528.3065381133088,4,0,0,58.70066123407738,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
ORD001130,2023-02-17 01:00:00,C35150,4.0,489.6686865741633,277 Main St,1.0,2.8280614770899266,1958.674746296653,4,1,0,1958.6551597450555,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
ORD001131,2023-02-17 02:00:00,C73731,4.0,1451.509737101789,941 Main St,8.0,4.202709742920598,5806.038948407156,4,2,0,725.7539613584428,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
ORD001132,2023-02-17 03:00:00,C59688,3.0,1419.8257034250985,453 Main St,8.0,2.1654096188975585,4259.477110275296,4,3,0,532.4339732419454,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
ORD001133,2023-02-17 04:00:00,C83509,4.0,535.5735206986283,253 Main St,7.0,3.050090556922572,2142.294082794513,4,4,0,306.04157462553815,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
ORD001134,2023-02-17 05:00:00,C18577,2.0,877.7382076042043,300 Main St,5.0,3.4120330896901963,1755.4764152084083,4,5,0,351.09458085252,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
ORD001135,2023-02-17 06:00:00,C18070,5.0,1368.9133171108692,977 Main St,4.0,3.016125322481386,6844.566585554347,4,6,0,1711.1373685451654,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
ORD001136,2023-02-17 07:00:00,C18666,5.0,58.96654282930018,214 Main St,6.0,1.7667609654131575,294.8327141465009,4,7,0,49.138703793243835,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
ORD001137,2023-02-17 08:00:00,C67761,2.0,1225.4911769895082,770 Main St,5.0,3.016125322481386,2450.9823539790164,4,8,0,490.1954904048225,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ORD001138,2023-02-17 09:00:00,C46368,5.0,1425.1358515439326,653 Main St,5.0,3.261796940937936,7125.679257719663,4,9,0,1425.1330012779301,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
ORD001139,2023-02-17 10:00:00,C16783,1.0,182.42231478365773,858 Main St,4.0,3.916537535655542,182.42231478365773,4,10,0,45.60546468225273,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD001140,2023-02-17 11:00:00,C51914,2.0,284.0991447477355,167 Main St,5.0,3.016125322481386,568.198289495471,4,11,0,113.63943062023297,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ORD001141,2023-02-17 12:00:00,C80507,4.0,1443.082139018465,544 Main St,7.0,4.992192086910295,5772.328556073861,4,12,0,824.6171871288558,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ORD001142,2023-02-17 13:00:00,C89026,2.0,829.4332082785021,544 Main St,9.0,2.825240537754624,1658.8664165570042,4,13,0,184.31828593046055,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
ORD001143,2023-02-17 14:00:00,C77526,3.0,70.58511998399936,425 Main St,8.0,2.6998894931963737,211.7553599519981,4,14,0,26.469386907266127,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
ORD001144,2023-02-17 15:00:00,C80835,4.0,423.5663982071173,945 Main St,5.0,2.440559464360025,1694.2655928284692,4,15,0,338.8524408608121,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
ORD001145,2023-02-17 16:00:00,C55765,3.0,702.4183276898465,807 Main St,5.0,3.016125322481386,2107.25498306954,4,16,0,421.45015371360057,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
ORD001146,2023-02-17 17:00:00,C29956,4.0,1054.7179209859132,701 Main St,5.0,2.103080842868947,4218.871683943653,4,17,0,843.7726492434322,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
ORD001147,2023-02-17 18:00:00,C97895,5.0,1113.0825482983594,722 Main St,2.0,4.922520500586188,5565.412741491797,4,18,0,2782.692457283612,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD001148,2023-02-17 19:00:00,C56240,2.0,1493.3611937419114,979 Main St,3.0,4.483128137207648,2986.722387483823,4,19,0,995.5708105919056,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
ORD001149,2023-02-17 20:00:00,C47148,1.0,466.8912391064506,458 Main St,5.0,3.016125322481386,466.8912391064506,4,20,0,93.378061065168,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
ORD001150,2023-02-17 21:00:00,C14757,4.0,830.4191477092891,244 Main St,2.0,2.2209161785993423,3321.6765908371563,4,21,0,1660.8299912686218,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD001151,2023-02-17 22:00:00,C29097,4.0,823.3191443964273,374 Main St,3.0,1.4141359487402192,3293.276577585709,4,22,0,1097.7552000112364,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
ORD001152,2023-02-17 23:00:00,C20395,3.0,638.1856261984943,608 Main St,4.0,4.508123442037972,1914.5568785954829,4,23,0,478.63802305381313,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ORD001153,2023-02-18 00:00:00,C26241,5.0,295.2847460715093,278 Main St,6.0,2.4870642033064243,1476.4237303575464,5,0,1,246.0702116092384,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
ORD001154,2023-02-18 01:00:00,C37696,3.0,1467.3120166165718,852 Main St,5.0,3.290461568580511,4401.936049849715,5,1,1,880.3854491990447,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ORD001155,2023-02-18 02:00:00,C80480,3.0,1287.3099206665495,937 Main St,4.0,3.016125322481386,3861.929761999649,5,2,1,965.4800267998454,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
ORD001156,2023-02-18 03:00:00,C56163,5.0,772.5828910266439,930 Main St,2.0,2.6324025938968227,3862.9144551332192,5,3,1,1931.4475703287578,2,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
ORD001157,2023-02-18 04:00:00,C29816,1.0,924.7058628918433,576 Main St,5.0,4.227472173691368,924.7058628918433,5,4,1,184.94080269676328,2,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
ORD001158,2023-02-18 05:00:00,C59840,3.0,379.5285276615104,942 Main St,5.0,2.7211425049950284,1138.585582984531,5,5,1,227.71666116358386,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
ORD001159,2023-02-18 06:00:00,C62853,3.0,838.491252068033,513 Main St,5.0,3.8037637560710102,2515.473756204099,5,6,1,503.09374505332977,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
ORD001160,2023-02-18 07:00:00,C34917,4.0,1057.70669302614,252 Main St,1.0,2.7247376287687244,4230.82677210456,5,7,1,4230.7844642599175,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
ORD001162,2023-02-18 09:00:00,C85452,2.0,1485.9134973481648,174 Main St,5.0,3.016125322481386,2971.8269946963296,5,9,1,594.3642102108455,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
ORD001163,2023-02-18 10:00:00,C72823,1.0,936.445401559203,227 Main St,8.0,3.4493993680143,936.445401559203,5,10,1,117.05552887548929,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ORD001164,2023-02-18 11:00:00,C30806,1.0,587.9118832586452,810 Main St,8.0,2.469564726491917,587.9118832586452,5,11,1,73.48889354621372,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
ORD001165,2023-02-18 12:00:00,C85520,5.0,1169.6204400429654,765 Main St,5.0,3.016125322481386,5848.102200214827,5,12,1,1169.6181008067638,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
ORD001166,2023-02-18 13:00:00,C11759,4.0,297.170641793381,667 Main St,5.0,3.016125322481386,1188.682567173524,5,13,1,237.73603796262887,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
ORD001167,2023-02-18 14:00:00,C51949,4.0,607.5479298740864,889 Main St,1.0,3.826265360994908,2430.1917194963457,5,14,1,2430.1674178221674,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
ORD001168,2023-02-18 15:00:00,C12482,5.0,553.0904780474995,444 Main St,1.0,2.488629712781048,2765.452390237497,5,15,1,2765.424735990137,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
ORD001169,2023-02-18 16:00:00,C34442,4.0,676.120287906277,630 Main St,2.0,4.28501665511506,2704.481151625108,5,16,1,1352.2338146434806,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
ORD001170,2023-02-18 17:00:00,C43719,1.0,1183.580747596653,258 Main St,2.0,2.455473842489275,1183.580747596653,5,17,1,591.7874148612522,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ORD001171,2023-02-18 18:00:00,C68066,1.0,752.0508966369408,637 Main St,9.0,2.493316769700121,752.0508966369408,5,18,1,83.56111789175132,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ORD001172,2023-02-18 19:00:00,C12079,2.0,1201.320952885646,525 Main St,4.0,3.016125322481386,2402.641905771292,5,19,1,600.658974795386,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
ORD001173,2023-02-18 20:00:00,C12717,5.0,885.9089095528055,780 Main St,3.0,2.957866627010615,4429.544547764028,5,20,1,1476.5099275549173,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
ORD001174,2023-02-18 21:00:00,C69676,3.0,546.0006802534552,122 Main St,5.0,4.539579082405572,1638.0020407603656,5,21,1,327.59975295256726,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
ORD001175,2023-02-18 22:00:00,C37952,3.0,1224.469178341035,146 Main St,2.0,3.360543026818208,3673.407535023105,5,22,1,1836.6945840386322,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
ORD001176,2023-02-18 23:00:00,C96444,2.0,395.5200223019828,624 Main St,6.0,3.016125322481386,791.0400446039656,5,23,1,131.83978770101479,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
ORD001177,2023-02-19 00:00:00,C52460,2.0,375.35532070970345,828 Main St,9.0,3.273087417200134,750.7106414194069,6,0,1,83.41220081082209,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
ORD001178,2023-02-19 01:00:00,C82847,4.0,781.5292398795118,933 Main St,5.0,1.016006703738808,3126.116959518047,6,1,1,625.2221414593266,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
ORD001179,2023-02-19 02:00:00,C99106,2.0,428.2314066450289,805 Main St,4.0,2.249589498874877,856.4628132900579,6,2,1,214.1151680345944,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
ORD001180,2023-02-19 03:00:00,C28449,2.0,63.17620067926367,243 Main St,5.0,3.016125322481386,126.35240135852732,6,3,1,25.270429730846004,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ORD001181,2023-02-19 04:00:00,C43536,3.0,990.0314145832622,684 Main St,9.0,3.6167514224117383,2970.0942437497865,6,4,1,330.0101048498598,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
ORD001182,2023-02-19 05:00:00,C74077,4.0,791.0860411349771,767 Main St,7.0,1.54415433399922,3164.3441645399084,6,5,1,452.04852057924325,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ORD001183,2023-02-19 06:00:00,C48258,2.0,696.0008310150837,688 Main St,8.0,2.1603897870458924,1392.0016620301674,6,6,1,173.99999025378312,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ORD001184,2023-02-19 07:00:00,C58302,2.0,1452.1043461965571,518 Main St,5.0,2.3252342172935814,2904.2086923931147,6,7,1,580.8405767974693,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
ORD001185,2023-02-19 08:00:00,C38865,4.0,878.2388167462249,780 Main St,5.0,1.0131729154555391,3512.9552669848995,6,8,1,702.5896482176835,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
ORD001186,2023-02-19 09:00:00,C16645,5.0,1301.9757877946076,898 Main St,5.0,1.1870662730113346,6509.878938973038,6,9,1,1301.97318384824,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ORD001187,2023-02-19 10:00:00,C48000,4.0,252.20284249748224,184 Main St,5.0,3.016125322481386,1008.811369989929,6,10,1,201.76187047424486,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ORD001188,2023-02-19 11:00:00,C36737,3.0,875.3493715376701,515 Main St,7.0,3.016125322481386,2626.0481146130105,6,11,1,375.14919473158045,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
ORD001189,2023-02-19 12:00:00,C21485,5.0,1308.5704587598093,793 Main St,6.0,1.4676269544606222,6542.852293799047,6,12,1,1090.4735648438998,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ORD001190,2023-02-19 13:00:00,C48565,1.0,895.5033480558521,581 Main St,3.0,3.016125322481386,895.5033480558521,6,13,1,298.500121018214,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
ORD001191,2023-02-19 14:00:00,C35522,4.0,1091.120558284152,555 Main St,5.0,3.016125322481386,4364.482233136609,6,14,1,872.8947008379201,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
ORD001192,2023-02-19 15:00:00,C75155,3.0,589.4631733277007,926 Main St,9.0,3.016125322481386,1768.3895199831022,6,15,1,196.48750612311568,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
ORD001193,2023-02-19 16:00:00,C65168,5.0,1672.65773749074,396 Main St,5.0,2.936470124006599,7589.971902691224,6,16,1,1517.9913445555558,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
ORD001194,2023-02-19 17:00:00,C62487,4.0,713.9554279342535,211 Main St,4.0,3.016125322481386,2855.821711737014,6,17,1,713.953643050146,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ORD001195,2023-02-19 18:00:00,C22342,2.0,621.9951167163434,329 Main St,7.0,3.016125322481386,1243.9902334326869,6,18,1,177.71263661518867,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
ORD001196,2023-02-19 19:00:00,C50806,4.0,1307.2372644494735,195 Main St,5.0,2.379739743775278,5228.949057797895,6,19,1,1045.7877199841391,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
ORD001197,2023-02-19 20:00:00,C58770,1.0,403.7931884110848,779 Main St,2.0,4.293534870016235,403.7931884110848,6,20,1,201.89558472761877,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
ORD001198,2023-02-19 21:00:00,C88623,4.0,1451.7646299259068,477 Main St,6.0,3.5131559783412856,5807.058519703627,6,21,1,967.8414735481487,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
ORD001199,2023-02-19 22:00:00,C85629,5.0,1439.300273716519,255 Main St,7.0,4.926749737967947,7196.501368582596,6,22,1,1028.0701554115774,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD001200,2023-02-19 23:00:00,C62603,5.0,409.0658824535861,520 Main St,8.0,4.778059693152837,2045.3294122679308,6,23,1,255.66585695117018,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ORD001201,2023-02-20 00:00:00,C91974,4.0,554.6753354421147,204 Main St,6.0,1.6797699642999349,2218.701341768459,0,0,0,369.78294065650874,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
ORD001203,2023-02-20 02:00:00,C95382,2.0,1451.6022202993558,429 Main St,7.0,4.7821391438962895,2903.204440598712,0,2,0,414.742899024246,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
ORD001204,2023-02-20 03:00:00,C91244,4.0,692.9866991122639,538 Main St,2.0,3.016125322481386,2771.9467964490555,0,3,0,1385.9664683921858,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
ORD001205,2023-02-20 04:00:00,C86534,2.0,515.4457161793018,231 Main St,6.0,3.016125322481386,1030.8914323586037,0,4,0,171.81495236818,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
ORD001206,2023-02-20 05:00:00,C65106,2.0,812.8363192147359,966 Main St,5.0,1.143376609298243,1625.6726384294718,0,5,0,325.13387741813955,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ORD001207,2023-02-20 06:00:00,C40678,3.0,1047.2653492303157,481 Main St,5.0,3.6430022196531926,3141.7960476909466,0,6,0,628.3579528222837,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ORD001208,2023-02-20 07:00:00,C86218,4.0,446.5380472937207,237 Main St,5.0,2.064591217057635,1786.1521891748828,0,7,0,357.22972337552983,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
ORD001209,2023-02-20 08:00:00,C73230,5.0,1117.8861031976555,942 Main St,7.0,1.5178523863812785,5589.430515988278,0,8,0,798.4889330141355,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
ORD001210,2023-02-20 09:00:00,C84055,2.0,124.9031678162295,369 Main St,3.0,3.016125322481386,249.806335632459,0,9,0,83.26850098248306,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
ORD001211,2023-02-20 10:00:00,C66373,3.0,121.47701450840384,649 Main St,5.0,2.225401232740777,364.4310435252115,0,10,0,72.88606293291645,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
ORD001212,2023-02-20 11:00:00,C41480,4.0,610.1171724610406,495 Main St,5.0,3.667301375244604,2440.4686898441623,0,11,0,488.09276178330896,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
ORD001213,2023-02-20 12:00:00,C95230,4.0,562.5361284880448,656 Main St,3.0,3.016125322481386,2250.1445139521798,0,12,0,750.045671165156,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
ORD001214,2023-02-20 13:00:00,C78836,1.0,507.6681622823708,563 Main St,8.0,2.570357603634638,507.6681622823708,0,13,0,63.45844096224515,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
ORD001215,2023-02-20 14:00:00,C82258,1.0,761.9786558699195,774 Main St,9.0,1.7272886452595917,761.9786558699195,0,14,0,84.66420102532325,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
ORD001216,2023-02-20 15:00:00,C49986,2.0,515.0636943517783,549 Main St,9.0,3.016125322481386,1030.1273887035566,0,15,0,114.4584715687601,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
ORD001217,2023-02-20 16:00:00,C34160,1.0,328.7739817787333,430 Main St,2.0,3.016125322481386,328.7739817787333,0,16,0,164.38616895852184,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
ORD001218,2023-02-20 17:00:00,C95595,2.0,498.7308461784713,352 Main St,4.0,3.016125322481386,997.4616923569426,0,17,0,249.3647996772365,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
